osID,title,ai_health_related,nlp_health_related,ai_disease_areas,nlp_disease_areas,agree_health,agree_areas,any_overlap,ai_only_areas,nlp_only_areas
SSRE-SEEDS-AND-MARTIAN-YEAST,Seeds II and MYST: Seed Packages,False,False,,,True,True,False,,
SSRE-SEEKER,Seeker Robotic External CubeSat Inspection Vehicle DTO,False,False,,,True,True,False,,
SSRE-SEINER,Development of Procedures of Interactions of the Crew in the Russian Segment of ISS and the State Fishery Committee During the Process of Searching and Exploring Productive Fishing Regions in World Oceans,False,False,,,True,True,False,,
SSRE-SEISMOPROGNOZ-EARTHQUAKE-FORECAST,Seismoprognoz (Earthquake Forecast),False,False,,,True,True,False,,
SSRE-SEITE,Shuttle Exhaust Ion Turbulence Experiments,False,False,,,True,True,False,,
SSRE-SEM,Space Experiment Module,False,False,,,True,True,False,,
SSRE-SEOPS-CIRIS,SEOPS-Compact Infrared Radiometer in Space,False,False,,,True,True,False,,
SSRE-SEOPS-EDGECUBE,SEOPS-EDGECUBE,False,False,,,True,True,False,,
SSRE-SEOPS-GUNSMOKE,SEOPS-Gunsmoke,False,False,,,True,True,False,,
SSRE-SEOPS-HFVARISAT,SEOPS-HFVariSat,False,False,,,True,True,False,,
SSRE-SEOPS-MAKERSAT,SEOPS-MakerSat,False,False,,,True,True,False,,
SSRE-SEOPS-MINICARB,SEOPS-MiniCarb,False,False,,,True,True,False,,
SSRE-SEOPS-NARSS,SEOPS-National Authority for Remote Sensing and Space Sciences,False,False,,,True,True,False,,
SSRE-SEOPS-ORCA,SEOPS-ORCA,False,False,,,True,True,False,,
SSRE-SEOPS-QUANTUM-RADAR,SEOPS-Quantum Radar,False,False,,,True,True,False,,
SSRE-SEOPS-RFTSAT,SEOPS-Radio Frequency Tag Satellite,False,False,,,True,True,False,,
SSRE-SEOPS-UBIQUITILINK,SEOPS-UbiquitiLink,False,False,,,True,True,False,,
SSRE-SEOPS-VPM,SEOPS-VPM,False,False,,,True,True,False,,
SSRE-SEOPS-WIDAR,SEOPS-WIDAR,False,False,,,True,True,False,,
SSRE-SERFE,Spacesuit Evaporation Rejection Flight Experiment,False,False,,,True,True,False,,
SSRE-SERISM,Role of the Edocannabinoid System in Pluripotent Human Stem Cell Reprogramming under Microgravity Conditions,True,True,Endocrine and metabolic diseases; Musculoskeletal diseases,Musculoskeletal diseases,True,False,True,Endocrine and metabolic diseases,
SSRE-SERPENS,Sistema Espacial para Realização de Pesquisa e Experimentos con Nanossatélites,False,False,,,True,True,False,,
SSRE-SETA-2,Solidification along a Eutectic path in Ternary Alloys-2,False,False,,,True,True,False,,
SSRE-SEXTANT-NAVIGATION,Sextant Navigation for Exploration Missions,False,False,,,True,True,False,,
SSRE-SG100-CLOUD-COMPUTER,SG100 Cloud Computing Payload,False,False,,,True,True,False,,
SSRE-SGSAT,Validation of a CubeSat Stellar Gyroscope System,False,False,,,True,True,False,,
SSRE-SHARC,Spacecraft for High Accuracy Radar Calibration,False,False,,,True,True,False,,
SSRE-SHARKSAT,Ka-Band Software Defined Radio,False,False,,,True,True,False,,
SSRE-SHEAR-INSTABILITIES,Differential Rotation on a Sphere B &ndash; Modelling Shear Instabilities of Planetary Atmospheres,False,False,,,True,True,False,,
SSRE-SHERE,Shear History Extensional Rheology Experiment,False,False,,,True,True,False,,
SSRE-SHERE-II,Shear History Extensional Rheology Experiment - II,False,False,,,True,True,False,,
SSRE-SHOOTING-FOR-THE-IVA-SPACE-SUIT,Shooting for the Intravehicular Activity Space Suit of Astronauts,False,False,,,True,True,False,,
SSRE-SHRIMP,State-of-the-art Humidity Removal in Microgravity Payload,False,False,,,True,True,False,,
SSRE-SIDEKICK,Sidekick: Investigating Immersive Visualization Capabilities,False,False,,,True,True,False,,
SSRE-SIERRA-SPACE-PCG-1,Screening and Batch Manufacture of Complex Biotherapeutics in Microgravity,True,False,Cancer; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,
SSRE-SILEYE-3-ALTEINO,Sileye-3/Alteino,True,False,Cancer; Eye diseases; Neurological diseases,,False,False,False,Cancer; Eye diseases; Neurological diseases,
SSRE-SILVERSAT,SilverSat,False,False,,,True,True,False,,
SSRE-SIMPLEX,Shuttle Ionospheric Modification with Pulsed Localized Exhaust Experiments,False,False,,,True,True,False,,
SSRE-SINGREAD,Voice in Space,True,False,Neurological diseases,,False,False,False,Neurological diseases,
SSRE-SKIN-B,Skin-B,True,False,Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-SKINCARE,SkinCare,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-SKINSUIT,Operational and Technical Evaluation of Gravity Loading Countermeasure Skinsuit,True,False,Cardiovascular diseases; Musculoskeletal diseases,,False,False,False,Cardiovascular diseases; Musculoskeletal diseases,
SSRE-SLEEP-IN-ORBIT,"Long-term Sleep Monitoring Before, During, and After Extended Spaceflight",True,False,Mental health,,False,False,False,Mental health,
SSRE-SLEEP-ISS-12,Sleep-Wake Actigraphy and Light Exposure on ISS-12,True,False,Endocrine and metabolic diseases; Mental health; Neurological diseases,,False,False,False,Endocrine and metabolic diseases; Mental health; Neurological diseases,
SSRE-SLEEP-LONG,Sleep-Wake Actigraphy and Light Exposure During Spaceflight-Long,True,True,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Neurological diseases,Endocrine and metabolic diseases,True,False,True,Cardiovascular diseases; Mental health; Neurological diseases,
SSRE-SLEEP-SHORT,Sleep-Wake Actigraphy and Light Exposure During Spaceflight-Short,True,True,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Neurological diseases,Endocrine and metabolic diseases,True,False,True,Cardiovascular diseases; Mental health; Neurological diseases,
SSRE-SLICE,Structure and Liftoff In Combustion Experiment,False,False,,,True,True,False,,
SSRE-SLS-LASER-COMMUNICATION-SYSTEM,Testing of the Laser Communications System for Transferring Large Data Files from ISS RS Hardware,False,False,,,True,True,False,,
SSRE-SMALL-SAT-DEPLOY-DEMO,Small Sat Deploy Demo,False,False,,,True,True,False,,
SSRE-SMART-FLIGHT-SUIT-2-AX-3,Smart Flight Suit 2 (Ax-3),True,False,Cardiovascular diseases,,False,False,False,Cardiovascular diseases,
SSRE-SMARTPHONE-MM,HET Smartphone-MM,False,False,,,True,True,False,,
SSRE-SMCOFFEE,Drinking Coffee in Space: The Impact of Microgravity on <em>Streptococcus mutans </em>on Susceptibility to Coffee,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-SMEK,Effect of Microgravity on Kinetic Properties of Enzymtic Reactions - Hydrolysis of Sucrose in Cerevisiae Cells of Saccharomycetes,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-SMILES,Superconducting Submillimeter-Wave Limb-Emission Sounder,False,False,,,True,True,False,,
SSRE-SMOOTH-MUSCLE-CELLS-2,The Contractile Properties of Smooth Muscle in Microgravity,True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-SMOOTHISS,Space Food for Bone Health: Vitamin D Fortified Camel Milk with Dates Smoothie (SmoothISS),True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-SMOOTHNAV,Smoothing-Based Relative Navigation,False,False,,,True,True,False,,
SSRE-SNARYAD-PK-PROJECTILE-PK,Studying Plasma Dust Crystals and Liquids in Microgravity on the ISS RS - Snaryad-PK,False,False,,,True,True,False,,
SSRE-SNFD-HSC05,Transduced Stromal Co-Cultures of Human Bone Marrow in Microgravity,True,False,Musculoskeletal diseases,,False,False,False,Musculoskeletal diseases,
SSRE-SNFM,Serial Network Flow Monitor,False,False,,,True,True,False,,
SSRE-SNOOPI,A Technology Validation Mission for P-band Reflectometry using Signals of Opportunity,False,False,,,True,True,False,,
SSRE-SOAR,Satellite for Orbital Aerodynamics Research,False,False,,,True,True,False,,
SSRE-SOCRATES,Signal of Opportunity Cubesat for Ranging and Timing Experiments,False,False,,,True,True,False,,
SSRE-SODI-COLLOID,Selectable Optical Diagnostics Instrument - Aggregation of Colloidal Solutions,False,False,,,True,True,False,,
SSRE-SODI-COLLOID-2,SODI-Colloid-2,False,False,,,True,True,False,,
SSRE-SODI-DCMIX,SODI-DCMIX,False,False,,,True,True,False,,
SSRE-SODI-DSC,Selectable Optical Diagnostics Instrument - Diffusion and Soret Coefficient,False,False,,,True,True,False,,
SSRE-SODI-IVIDIL,Selectable Optical Diagnostics Instrument-Influence of VIbrations on DIffusion of Liquids,False,False,,,True,True,False,,
SSRE-SOFIE-GEL,Solid Fuel Ignition and Extinction - Growth and Extinction Limit,False,False,,,True,True,False,,
SSRE-SOFIE-MIST,Solid Fuel Ignition and Extinction - Material Ignition and Suppression Test,False,False,,,True,True,False,,
SSRE-SOFIE-OFFS,Solid Fuel Ignition and Extinction - Oscillatory Flow on Flame Spread,False,False,,,True,True,False,,
SSRE-SOFIE-RTDFS,Residence Time Driven Flame Spread,False,False,,,True,True,False,,
SSRE-SOLAR-SOLACES,Sun Monitoring on the External Payload Facility of Columbus - SOLar Auto-Calibrating EUV/UV Spectrophotometers,False,False,,,True,True,False,,
SSRE-SOLAR-SOLSPEC,Sun Monitoring on the External Payload Facility of Columbus -Sun Monitoring on the External Payload Facility of Columbus -SOLar SPECtral Irradiance Measurements,False,False,,,True,True,False,,
SSRE-SOLAR-SOVIM,Sun Monitoring on the External Payload Facility of Columbus -SOlar Variable and Irradiance Monitor,False,False,,,True,True,False,,
SSRE-SOLISS,Demonstration of Small Optical Communication System,False,False,,,True,True,False,,
SSRE-SOLO,SOdium LOading in Microgravity,True,True,Cardiovascular diseases; Endocrine and metabolic diseases; Kidney diseases,Endocrine and metabolic diseases,True,False,True,Cardiovascular diseases; Kidney diseases,
SSRE-SONOKARD,Studying the Body's Physiological Functions Using a Non-contact Method During Sleep During Long-term Space Flight (Sonokard),True,False,Cardiovascular diseases; Mental health,,False,False,False,Cardiovascular diseases; Mental health,
SSRE-SOPHONSTER,SOPHie&rsquo;s ON hamSTER,False,False,,,True,True,False,,
SSRE-SORET-FACET,Study on Soret effect (thermal diffusion process) for the mixed solution by the in-situ observation technique facilitated at SCOF,False,True,,Endocrine and metabolic diseases,False,False,False,,Endocrine and metabolic diseases
SSRE-SORGE,"Soldering in Reduced Gravity Experiment, SDTO 17003-U",False,False,,,True,True,False,,
SSRE-SORTIE,Scintillation Observations &amp; Response of The Ionosphere to Electrodynamics,False,False,,,True,True,False,,
SSRE-SOUNDSEE-MISSION,Investigation of Deep Audio Analytics on the International Space Station,False,False,,,True,True,False,,
SSRE-SOYUZ-SPACECRAFT-OCCUPANT-RISK,Soyuz/Spacecraft Occupant Risk Characterization,True,False,Cardiovascular diseases; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Musculoskeletal diseases; Neurological diseases,
SSRE-SPACE-AGE,Tissue Engineered Liver Immune Chips in Microgravity as a Novel Platform to Study the Effect of Aged Immune Cells on Behavior and Regenerative Capacity of Liver Stem Cells,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-SPACE-AGING,Study of the effects of space flight on the aging of <em>C. elegans</em>,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Musculoskeletal diseases; Neurological diseases,
SSRE-SPACE-ALGAE,Domesticating Algae for Sustainable Production of Feedstocks in Space,False,False,,,True,True,False,,
SSRE-SPACE-AS-LIB,Space Demonstration for All Solid-State Li Ion Battery,False,True,,Cardiovascular diseases,False,False,False,,Cardiovascular diseases
SSRE-SPACE-BASICS-OUTREACH,Cosmic Outreach and Research Videos for Hungarian Students,False,False,,,True,True,False,,
SSRE-SPACE-BD-SDP-2,Space BD Space Delivery Project 2,False,False,,,True,True,False,,
SSRE-SPACE-BD-SDP-3,Space BD Space Delivery Project 3,False,False,,,True,True,False,,
SSRE-SPACE-BIODEGRADATION,Inorganic Nutrients Generation from Organic Substances,False,False,,,True,True,False,,
SSRE-SPACE-BIOFILMS,"Characterization of Biofilm Formation, Growth, and Gene Expression on Different Materials and Environmental Conditions in Microgravity",True,False,Cardiovascular diseases; Kidney diseases; Musculoskeletal diseases,,False,False,False,Cardiovascular diseases; Kidney diseases; Musculoskeletal diseases,
SSRE-SPACE-CANDY-ROCKS,Space Candy &ldquo;Rocks&rdquo; with Vitamin D,True,False,Endocrine and metabolic diseases; Musculoskeletal diseases,,False,False,False,Endocrine and metabolic diseases; Musculoskeletal diseases,
SSRE-SPACE-CELLS-01,Space Cells-01,False,False,,,True,True,False,,
SSRE-SPACE-DEBRIS-SENSOR,Space Debris Sensor,False,False,,,True,True,False,,
SSRE-SPACE-EMBRYO,Mammalian Early Embryogenesis Under Microgravity State in Space,True,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,,False,False,False,Endocrine and metabolic diseases; Rare inherited disorders; Women's health,
SSRE-SPACE-FIBERS,Fiber Optics Manufacturing in Space,False,False,,,True,True,False,,
SSRE-SPACE-FOOD-AND-CREW-PROVISIONING-ITEMS,Space Food and Crew Provisioning Items,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Mental health; Musculoskeletal diseases,
SSRE-SPACE-HAUC,SPACE HAUC,False,False,,,True,True,False,,
SSRE-SPACE-HEADACHES,Space Headaches,True,True,Neurological diseases,Neurological diseases,True,True,True,,
SSRE-SPACE-HEALTH,Autonomous Health Monitoring for Adaption Assessment on Long Range Missions Using Big Data Analytic,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Eye diseases; Mental health; Musculoskeletal diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Eye diseases; Mental health; Musculoskeletal diseases; Neurological diseases,
SSRE-SPACE-HEMATOPOIETIC-STEM-CELL-AGING-AX-2,Space Hematopoietic Stem Cell Aging (SASHA) (Ax-2),True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Rare inherited disorders,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Rare inherited disorders,
SSRE-SPACE-LINE-M,Examination of the Bioactive Potential of Marine Actinobacteria,True,False,Cancer; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,,False,False,False,Cancer; Endocrine and metabolic diseases; Neurological diseases; Rare inherited disorders,
SSRE-SPACE-MICROALGAE-ISRO,Impact of Microgravity in the ISS on Edible Microalgae,True,False,Endocrine and metabolic diseases,,False,False,False,Endocrine and metabolic diseases,
SSRE-SPACE-MOSS,Environmental Response and Utilization of Mosses in Space &ndash; Space Moss,False,False,,,True,True,False,,
SSRE-SPACE-ORGANOGENESIS,Development of Advanced 3D Organ Culture System Utilizing the Microgravity Environment,True,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Kidney diseases; Neurological diseases,,False,False,False,Cancer; Cardiovascular diseases; Endocrine and metabolic diseases; Kidney diseases; Neurological diseases,
SSRE-SPACE-PUP,Effect of space environment on mammalian reproduction,True,False,Endocrine and metabolic diseases; Women's health,,False,False,False,Endocrine and metabolic diseases; Women's health,
SSRE-SPACE-PUP-II,Study for the Mammalian Next Generation after Exposure to Deep Space Radiation,True,False,Cancer; Endocrine and metabolic diseases; Rare inherited disorders; Women's health,,False,False,False,Cancer; Endocrine and metabolic diseases; Rare inherited disorders; Women's health,
SSRE-SPACE-SEEDS-FOR-SUSTAINABLE-INDOOR-FARMING,Leveraging Space Mutagenesis as a Disruptive Technology to Screen for Desirable Phenotypic Traits in Asian Leafy Greens Highly Selected for Indoor Farming,False,False,,,True,True,False,,
SSRE-SPACE-STUDIO-KIBO,The Space Frontier Studio KIBO,False,False,,,True,True,False,,
SSRE-SPACE-TANGO-AIS-SLIMEMOLDS,Space Tango-Atlanta International School-The Effect of Microgravity on the Functional Behavior of <em>Physarum polycephalum</em>,False,False,,,True,True,False,,
SSRE-SPACE-TANGO-ASTAXANTHIN-PRODUCTION,Freshwater Algae Production of Astaxanthin in a Microgravity Environment,True,False,Cardiovascular diseases; Endocrine and metabolic diseases; Eye diseases; Neurological diseases,,False,False,False,Cardiovascular diseases; Endocrine and metabolic diseases; Eye diseases; Neurological diseases,
SSRE-SPACE-TANGO-BCS-CLOCKS-IN-SPACE,Space Tango-Brethren Christian School-How Quartz and Microelectromechanical Clocks React in the Environment of Space,False,False,,,True,True,False,,
